idade,tempo_educacao,estado_civil,cor,sexo,horas_por_semana,salario_anual,nome,dívida
44.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
46.0,11,Married-civ-spouse,White,?,40,>50K,NA,
38.0,10,Married-civ-spouse,White,Male,35,<=50K,NA,
23.0,9,Never-married,White,Male,30,<=50K,NA,
34.0,13,Married-spouse-absent,White,Female,35,<=50K,NA,
33.0,9,Never-married,White,Male,40,>50K,NA,
38.0,9,Widowed,White,Female,20,<=50K,NA,
52.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
50.0,9,Divorced,White,Female,33,<=50K,NA,
38.0,13,Never-married,White,Female,45,>50K,NA,
35.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
67.0,16,Married-civ-spouse,White,Male,35,>50K,NA,
60.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
44.0,9,Never-married,White,Female,15,<=50K,NA,
38.0,9,Divorced,White,Male,50,<=50K,NA,
29.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
65.0,14,Married-civ-spouse,White,?,50,>50K,NA,
33.0,12,Never-married,White,Female,40,<=50K,NA,
29.0,9,Never-married,White,?,40,<=50K,NA,
18.0,7,Never-married,White,Female,30,<=50K,NA,
43.0,15,Divorced,White,Male,40,<=50K,NA,
42.0,11,Divorced,Amer-Indian-Eskimo,Female,40,<=50K,NA,
42.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
32.0,9,Married-civ-spouse,White,Male,30,<=50K,NA,
36.0,12,Never-married,White,Female,40,<=50K,NA,
41.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
30.0,10,Never-married,White,Female,40,<=50K,NA,
21.0,9,Never-married,White,?,35,<=50K,NA,
33.0,10,Married-civ-spouse,Black,Male,40,>50K,NA,
19.0,10,Never-married,White,Male,15,<=50K,NA,
19.0,9,Never-married,White,Male,25,<=50K,NA,
35.0,9,Divorced,White,Male,40,<=50K,NA,
43.0,9,Divorced,Black,Female,35,<=50K,NA,
45.0,9,Married-civ-spouse,Black,Male,24,<=50K,NA,
25.0,13,Never-married,Black,Male,50,<=50K,NA,
39.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
26.0,9,Never-married,White,Male,40,<=50K,NA,
60.0,14,Married-civ-spouse,White,Male,10,<=50K,NA,
52.0,16,Married-civ-spouse,White,Female,40,>50K,NA,
22.0,8,Never-married,White,Male,30,<=50K,NA,
23.0,10,Never-married,White,Female,40,<=50K,NA,
46.0,9,Married-civ-spouse,White,Female,40,<=50K,NA,
34.0,13,Married-civ-spouse,White,Male,30,<=50K,NA,
39.0,13,Married-civ-spouse,White,?,50,>50K,NA,
38.0,9,Never-married,White,Female,40,<=50K,NA,
56.0,14,Married-civ-spouse,White,Male,25,<=50K,NA,
55.0,9,Divorced,White,Female,40,<=50K,NA,
40.0,10,Married-civ-spouse,White,Female,40,>50K,NA,
23.0,10,Never-married,White,Male,40,<=50K,NA,
39.0,13,Divorced,White,Male,40,<=50K,NA,
24.0,13,Married-civ-spouse,Black,Male,30,<=50K,NA,
51.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
25.0,9,Never-married,White,Male,50,<=50K,NA,
34.0,15,Married-civ-spouse,White,Male,55,>50K,NA,
18.0,7,Never-married,Black,Female,20,<=50K,NA,
19.0,10,Never-married,White,Female,28,<=50K,NA,
32.0,10,Divorced,White,Male,40,<=50K,NA,
49.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
40.0,4,Separated,White,Female,8,<=50K,NA,
43.0,9,Married-civ-spouse,White,Male,55,<=50K,NA,
,14,Married-civ-spouse,White,Male,40,>50K,NA,
59.0,9,Never-married,White,Male,40,<=50K,NA,
32.0,13,Married-civ-spouse,White,Female,40,>50K,NA,
25.0,13,Never-married,White,Male,40,<=50K,NA,
17.0,7,Never-married,Black,Female,15,<=50K,NA,
57.0,15,Married-civ-spouse,White,Male,35,>50K,NA,
17.0,8,Never-married,White,?,15,<=50K,NA,
41.0,9,Married-civ-spouse,White,?,40,<=50K,NA,
62.0,16,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,>50K,NA,
19.0,7,Never-married,White,Female,25,<=50K,NA,
39.0,13,Never-married,White,Male,50,>50K,NA,
30.0,9,Never-married,White,Male,40,<=50K,NA,
37.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
18.0,7,Never-married,White,Female,15,<=50K,NA,
40.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
24.0,9,Never-married,White,?,40,<=50K,NA,
33.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
48.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
51.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
48.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
43.0,4,Married-civ-spouse,White,Male,45,<=50K,NA,
34.0,15,Never-married,White,Male,50,<=50K,NA,
41.0,11,Separated,White,Male,30,<=50K,NA,
51.0,15,Divorced,White,Male,60,>50K,NA,
,9,Never-married,White,Male,40,<=50K,NA,
20.0,9,Never-married,White,Male,50,<=50K,NA,
61.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
35.0,10,Divorced,White,Female,70,<=50K,NA,
42.0,14,Divorced,White,Female,40,<=50K,NA,
26.0,9,Never-married,White,Male,16,<=50K,NA,
46.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
39.0,13,Never-married,White,Male,40,>50K,NA,
18.0,6,Never-married,White,Male,40,<=50K,NA,
29.0,10,Never-married,Black,Male,80,<=50K,NA,
39.0,10,Married-spouse-absent,White,Male,40,>50K,NA,
47.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
40.0,10,Married-civ-spouse,White,Male,50,>50K,NA,
43.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
32.0,9,Divorced,White,Male,40,<=50K,NA,
31.0,6,Divorced,White,Female,40,<=50K,NA,
19.0,10,Never-married,White,Male,35,<=50K,NA,
44.0,12,Married-civ-spouse,White,Male,40,>50K,NA,
46.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
53.0,14,Married-civ-spouse,White,Male,50,>50K,NA,
43.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
41.0,13,Never-married,White,Female,40,<=50K,NA,
35.0,9,Widowed,Black,Male,40,<=50K,NA,
48.0,13,Married-civ-spouse,White,Male,45,<=50K,NA,
28.0,14,Married-civ-spouse,White,Female,40,<=50K,NA,
44.0,13,Widowed,White,Female,32,<=50K,NA,
20.0,10,Never-married,White,Female,40,<=50K,NA,
51.0,15,Widowed,White,Female,40,<=50K,NA,
28.0,9,Never-married,White,Male,50,<=50K,NA,
36.0,13,Never-married,White,Male,60,<=50K,NA,
28.0,9,Married-civ-spouse,White,Male,35,<=50K,NA,
21.0,10,Never-married,White,Male,40,<=50K,NA,
34.0,13,Married-civ-spouse,White,Male,30,<=50K,NA,
36.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
25.0,12,Never-married,White,Female,80,<=50K,NA,
31.0,9,Never-married,White,Male,43,<=50K,NA,
44.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
49.0,7,Divorced,White,Male,40,<=50K,NA,
40.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
54.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
18.0,10,Never-married,White,Female,20,<=50K,NA,
68.0,5,Married-civ-spouse,Black,Male,44,<=50K,NA,
64.0,16,Widowed,White,?,80,>50K,NA,
36.0,9,Married-civ-spouse,Amer-Indian-Eskimo,?,40,<=50K,NA,
21.0,9,Never-married,White,Male,24,<=50K,NA,
22.0,10,Never-married,White,Male,30,<=50K,NA,
61.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
49.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
66.0,9,Married-civ-spouse,Black,Male,40,<=50K,NA,
29.0,10,Never-married,White,Male,45,<=50K,NA,
22.0,9,Never-married,Black,Female,40,<=50K,NA,
57.0,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K,NA,
41.0,13,Never-married,White,Female,40,<=50K,NA,
29.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
20.0,10,Never-married,Black,Female,35,<=50K,NA,
47.0,15,Married-civ-spouse,White,Male,45,>50K,NA,
22.0,9,Never-married,White,Female,55,<=50K,NA,
59.0,11,Divorced,White,Male,50,>50K,NA,
42.0,14,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,>50K,NA,
64.0,10,Never-married,White,Female,35,<=50K,NA,
29.0,9,Married-spouse-absent,Black,Male,40,<=50K,NA,
25.0,10,Never-married,White,Male,20,<=50K,NA,
62.0,10,Divorced,White,Female,40,<=50K,NA,
44.0,14,Divorced,White,Male,45,>50K,NA,
21.0,9,Separated,White,Female,40,<=50K,NA,
60.0,10,Married-civ-spouse,White,?,40,>50K,NA,
46.0,6,Divorced,Black,Male,40,<=50K,NA,
44.0,13,Divorced,White,Male,40,>50K,NA,
21.0,9,Never-married,White,Female,19,<=50K,NA,
18.0,7,Never-married,White,Male,18,<=50K,NA,
39.0,13,Married-civ-spouse,White,Female,32,<=50K,NA,
33.0,14,Married-civ-spouse,White,Male,45,>50K,NA,
63.0,2,Divorced,White,?,40,<=50K,NA,
52.0,9,Married-civ-spouse,White,Male,52,>50K,NA,
17.0,5,Never-married,Black,Male,22,<=50K,NA,
45.0,15,Married-civ-spouse,White,Male,50,>50K,NA,
31.0,9,Never-married,White,Male,40,<=50K,NA,
35.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
31.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
51.0,10,Divorced,White,Female,40,<=50K,NA,
48.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
28.0,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K,NA,
43.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
30.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
24.0,8,Never-married,White,Male,55,<=50K,NA,
46.0,13,Married-civ-spouse,White,?,60,>50K,NA,
50.0,6,Married-civ-spouse,White,?,60,<=50K,NA,
22.0,9,Separated,White,Male,35,<=50K,NA,
18.0,9,Never-married,Black,Male,15,<=50K,NA,
53.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
40.0,13,Married-civ-spouse,White,Male,44,>50K,NA,
36.0,16,Married-civ-spouse,White,Male,35,<=50K,NA,
32.0,13,Married-civ-spouse,White,?,43,>50K,NA,
39.0,9,Never-married,White,Male,12,<=50K,NA,
46.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
26.0,13,Never-married,White,Male,42,<=50K,NA,
19.0,10,Never-married,White,Male,15,<=50K,NA,
28.0,14,Never-married,White,?,40,<=50K,NA,
25.0,14,Never-married,White,Female,40,<=50K,NA,
44.0,10,Married-civ-spouse,White,?,40,>50K,NA,
42.0,14,Divorced,White,Male,45,<=50K,NA,
28.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
47.0,13,Never-married,Black,Male,60,>50K,NA,
19.0,9,Never-married,Black,Female,25,<=50K,NA,
35.0,13,Never-married,White,Female,45,<=50K,NA,
26.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
21.0,10,Never-married,White,Female,30,<=50K,NA,
67.0,4,Married-civ-spouse,White,Male,40,<=50K,NA,
54.0,9,Never-married,White,Male,40,>50K,NA,
26.0,14,Never-married,White,?,25,<=50K,NA,
51.0,13,Divorced,White,Female,50,<=50K,NA,
27.0,10,Divorced,White,Male,45,<=50K,NA,
39.0,10,Divorced,White,Female,40,<=50K,NA,
32.0,13,Divorced,White,?,48,>50K,NA,
52.0,9,Separated,White,Male,40,<=50K,NA,
21.0,10,Married-civ-spouse,Black,Male,40,<=50K,NA,
27.0,9,Never-married,White,Male,38,<=50K,NA,
46.0,4,Married-spouse-absent,White,Male,45,<=50K,NA,
42.0,11,Married-civ-spouse,White,Male,30,<=50K,NA,
79.0,13,Married-civ-spouse,White,Male,20,>50K,NA,
50.0,13,Married-civ-spouse,Amer-Indian-Eskimo,Female,40,>50K,NA,
19.0,9,Never-married,Black,Female,20,<=50K,NA,
43.0,10,Never-married,White,Male,40,<=50K,NA,
51.0,14,Married-civ-spouse,White,Male,60,<=50K,NA,
45.0,10,Married-civ-spouse,White,Male,50,>50K,NA,
65.0,9,Separated,White,Male,20,<=50K,NA,
66.0,13,Married-civ-spouse,White,Male,5,>50K,NA,
36.0,11,Married-civ-spouse,White,Male,99,<=50K,NA,
26.0,12,Never-married,White,?,36,<=50K,NA,
28.0,10,Never-married,Black,Male,50,<=50K,NA,
39.0,15,Married-civ-spouse,White,Male,45,>50K,NA,
43.0,10,Married-civ-spouse,White,Male,60,<=50K,NA,
29.0,10,Divorced,White,?,40,<=50K,NA,
32.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
44.0,13,Divorced,White,Female,40,<=50K,NA,
18.0,10,Never-married,Asian-Pac-Islander,?,40,<=50K,NA,
60.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
34.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
60.0,9,Widowed,White,Female,40,<=50K,NA,
38.0,7,Divorced,White,Female,40,<=50K,NA,
29.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
41.0,10,Never-married,White,Male,40,<=50K,NA,
49.0,13,Divorced,White,Female,40,<=50K,NA,
37.0,16,Never-married,White,Female,60,>50K,NA,
43.0,10,Married-civ-spouse,White,Male,38,>50K,NA,
41.0,14,Widowed,White,Female,55,<=50K,NA,
19.0,5,Never-married,White,Male,60,<=50K,NA,
29.0,10,Married-civ-spouse,White,?,35,<=50K,NA,
40.0,9,Married-civ-spouse,White,Male,15,<=50K,NA,
53.0,4,Married-civ-spouse,White,Male,40,>50K,NA,
27.0,13,Married-civ-spouse,White,Male,55,<=50K,NA,
29.0,12,Divorced,White,Female,38,<=50K,NA,
38.0,9,Married-civ-spouse,White,Male,55,<=50K,NA,
48.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
18.0,10,Never-married,White,Female,12,<=50K,NA,
50.0,9,Divorced,White,Male,50,<=50K,NA,
37.0,9,Married-civ-spouse,White,Female,40,>50K,NA,
48.0,13,Widowed,White,Female,20,<=50K,NA,
50.0,10,Never-married,White,Male,32,<=50K,NA,
74.0,9,Married-civ-spouse,White,Male,6,<=50K,NA,
24.0,10,Never-married,White,Female,30,<=50K,NA,
34.0,10,Married-civ-spouse,Black,Male,40,>50K,NA,
19.0,10,Never-married,White,Male,40,<=50K,NA,
39.0,9,Never-married,White,Male,40,<=50K,NA,
40.0,10,Divorced,White,Female,40,<=50K,NA,
30.0,9,Never-married,White,Female,40,<=50K,NA,
27.0,9,Never-married,White,Male,40,<=50K,NA,
23.0,5,Divorced,White,Female,35,<=50K,NA,
46.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
24.0,13,Never-married,White,Female,50,<=50K,NA,
18.0,8,Never-married,White,Male,20,<=50K,NA,
50.0,16,Married-civ-spouse,White,Male,60,>50K,NA,
42.0,7,Married-civ-spouse,White,Male,40,<=50K,NA,
42.0,5,Married-civ-spouse,White,Male,40,<=50K,NA,
37.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
57.0,10,Widowed,White,Female,16,<=50K,NA,
31.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
34.0,14,Separated,White,?,40,<=50K,NA,
55.0,9,Divorced,White,?,40,<=50K,NA,
56.0,7,Married-civ-spouse,White,Male,40,<=50K,NA,
36.0,13,Married-civ-spouse,White,Female,38,<=50K,NA,
35.0,10,Never-married,White,Male,40,<=50K,NA,
63.0,14,Never-married,White,Female,3,<=50K,NA,
28.0,14,Never-married,White,Male,50,<=50K,NA,
38.0,13,Divorced,White,Male,40,<=50K,NA,
30.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
18.0,10,Never-married,White,Female,20,<=50K,NA,
35.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
53.0,9,Divorced,White,?,40,<=50K,NA,
46.0,15,Divorced,White,Female,40,<=50K,NA,
45.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
,9,Never-married,White,Male,40,<=50K,NA,
60.0,9,Married-civ-spouse,White,Male,70,>50K,NA,
18.0,10,Never-married,White,Male,15,<=50K,NA,
19.0,9,Never-married,White,Male,40,<=50K,NA,
24.0,9,Married-civ-spouse,White,Male,50,<=50K,NA,
56.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
28.0,9,Divorced,White,Male,70,<=50K,NA,
29.0,9,Never-married,White,Male,32,<=50K,NA,
35.0,10,Never-married,White,Male,40,<=50K,NA,
27.0,10,Never-married,White,Female,40,<=50K,NA,
18.0,9,Never-married,White,Male,35,<=50K,NA,
53.0,9,Never-married,White,Male,40,<=50K,NA,
55.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
45.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
28.0,9,Never-married,White,Male,40,<=50K,NA,
32.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
27.0,9,Never-married,White,Male,40,<=50K,NA,
35.0,9,Divorced,White,Female,40,<=50K,NA,
36.0,9,Divorced,White,Female,37,<=50K,NA,
41.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
23.0,13,Never-married,White,Male,20,<=50K,NA,
22.0,8,Never-married,White,Male,40,<=50K,NA,
36.0,15,Divorced,White,Male,40,>50K,NA,
65.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
59.0,9,Married-civ-spouse,White,Male,41,>50K,NA,
33.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
31.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
50.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
49.0,10,Married-civ-spouse,White,Male,50,>50K,NA,
43.0,13,Divorced,White,Female,40,<=50K,NA,
23.0,10,Married-civ-spouse,White,Female,40,<=50K,NA,
23.0,10,Divorced,Black,Female,40,<=50K,NA,
63.0,6,Married-civ-spouse,White,Male,40,<=50K,NA,
33.0,9,Never-married,White,Male,40,<=50K,NA,
51.0,13,Divorced,White,Male,50,<=50K,NA,
,9,Divorced,White,Male,45,<=50K,NA,
47.0,11,Married-civ-spouse,White,?,40,>50K,NA,
54.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
23.0,10,Never-married,White,Male,40,<=50K,NA,
34.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
46.0,7,Married-civ-spouse,Black,Female,35,>50K,NA,
34.0,12,Divorced,White,Male,50,>50K,NA,
31.0,9,Never-married,White,?,50,<=50K,NA,
41.0,9,Never-married,White,Female,40,<=50K,NA,
27.0,11,Never-married,White,Male,30,<=50K,NA,
30.0,7,Never-married,Black,Female,40,<=50K,NA,
23.0,10,Never-married,White,Male,40,<=50K,NA,
59.0,12,Married-civ-spouse,White,Male,40,<=50K,NA,
56.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
35.0,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K,NA,
47.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
51.0,9,Divorced,White,Female,44,<=50K,NA,
42.0,13,Divorced,White,Female,45,<=50K,NA,
29.0,10,Married-spouse-absent,White,Female,40,<=50K,NA,
43.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
46.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
30.0,10,Separated,White,Female,40,<=50K,NA,
23.0,10,Never-married,White,Female,20,<=50K,NA,
29.0,14,Never-married,White,?,35,<=50K,NA,
33.0,9,Divorced,White,Female,45,<=50K,NA,
33.0,9,Married-civ-spouse,Black,Male,40,<=50K,NA,
46.0,10,Divorced,White,Female,45,<=50K,NA,
35.0,10,Married-spouse-absent,Black,Female,40,<=50K,NA,
36.0,13,Married-civ-spouse,White,Male,40,>50K,NA,
25.0,9,Separated,White,Female,37,<=50K,NA,
35.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
30.0,4,Never-married,White,?,42,<=50K,NA,
39.0,10,Married-civ-spouse,Asian-Pac-Islander,Male,84,>50K,NA,
37.0,10,Married-civ-spouse,White,Male,55,<=50K,NA,
22.0,9,Never-married,White,Male,42,<=50K,NA,
25.0,9,Married-civ-spouse,White,Male,60,<=50K,NA,
50.0,9,Married-civ-spouse,Black,Female,40,<=50K,NA,
33.0,11,Separated,White,?,45,<=50K,NA,
24.0,9,Never-married,White,Female,40,<=50K,NA,
41.0,13,Married-civ-spouse,White,Male,55,<=50K,NA,
38.0,5,Never-married,White,Female,12,<=50K,NA,
60.0,13,Divorced,White,Male,60,<=50K,NA,
19.0,9,Never-married,White,Male,30,<=50K,NA,
23.0,10,Never-married,White,Male,40,<=50K,NA,
57.0,14,Married-civ-spouse,White,Male,40,>50K,NA,
17.0,6,Never-married,White,Male,40,<=50K,NA,
24.0,13,Never-married,White,Male,40,<=50K,NA,
32.0,9,Married-civ-spouse,White,Male,50,>50K,NA,
27.0,13,Married-civ-spouse,White,Male,45,>50K,NA,
43.0,11,Never-married,White,?,55,<=50K,NA,
21.0,10,Never-married,White,Male,40,<=50K,NA,
54.0,11,Widowed,White,?,40,<=50K,NA,
22.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
29.0,9,Never-married,White,Male,50,<=50K,NA,
22.0,8,Never-married,Amer-Indian-Eskimo,Male,50,<=50K,NA,
37.0,13,Married-civ-spouse,White,Male,50,>50K,NA,
38.0,16,Married-civ-spouse,White,Male,50,>50K,NA,
34.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
45.0,10,Married-civ-spouse,White,Male,84,>50K,NA,
24.0,10,Never-married,White,Female,45,<=50K,NA,
38.0,10,Divorced,White,Female,40,<=50K,NA,
32.0,13,Never-married,White,Female,40,<=50K,NA,
34.0,10,Married-civ-spouse,White,?,50,>50K,NA,
28.0,13,Never-married,White,?,50,<=50K,NA,
32.0,15,Married-civ-spouse,White,?,40,>50K,NA,
58.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
64.0,15,Married-civ-spouse,White,Male,35,>50K,NA,
38.0,10,Never-married,White,Female,50,<=50K,NA,
43.0,9,Never-married,White,Female,40,<=50K,NA,
28.0,8,Divorced,White,Male,40,<=50K,NA,
23.0,13,Never-married,Asian-Pac-Islander,Female,20,<=50K,NA,
25.0,5,Never-married,Black,Male,40,<=50K,NA,
41.0,9,Separated,Black,Male,40,<=50K,NA,
24.0,9,Never-married,White,Female,36,<=50K,NA,
41.0,10,Married-civ-spouse,Black,Male,40,<=50K,NA,
27.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
54.0,4,Widowed,White,Male,30,<=50K,NA,
28.0,9,Separated,White,Female,25,<=50K,NA,
29.0,4,Married-civ-spouse,White,Male,40,<=50K,NA,
36.0,9,Divorced,White,Male,30,<=50K,NA,
60.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
34.0,14,Married-civ-spouse,White,Male,38,<=50K,NA,
27.0,10,Married-civ-spouse,White,Female,42,>50K,NA,
60.0,6,Married-civ-spouse,White,?,40,<=50K,NA,
39.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
59.0,8,Divorced,Black,Male,35,<=50K,NA,
36.0,11,Married-civ-spouse,White,Male,40,<=50K,NA,
54.0,10,Married-civ-spouse,White,?,40,>50K,NA,
48.0,11,Married-civ-spouse,White,Male,40,>50K,NA,
19.0,4,Never-married,White,Male,33,<=50K,NA,
40.0,15,Married-civ-spouse,White,Male,40,>50K,NA,
25.0,9,Never-married,White,Male,45,<=50K,NA,
39.0,12,Separated,White,Male,40,<=50K,NA,
34.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
30.0,9,Separated,White,Female,30,<=50K,NA,
43.0,9,Never-married,Black,Female,24,<=50K,NA,
36.0,16,Married-civ-spouse,White,?,50,>50K,NA,
59.0,9,Married-civ-spouse,White,Male,65,>50K,NA,
33.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
22.0,10,Never-married,White,Male,50,<=50K,NA,
48.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
54.0,9,Widowed,White,Female,40,<=50K,NA,
,10,Divorced,White,Female,38,<=50K,NA,
37.0,13,Never-married,White,Female,40,<=50K,NA,
45.0,9,Married-civ-spouse,Black,Male,40,<=50K,NA,
51.0,10,Separated,White,Female,40,<=50K,NA,
46.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
31.0,13,Married-civ-spouse,White,?,40,>50K,NA,
29.0,6,Never-married,White,Female,38,<=50K,NA,
39.0,10,Married-civ-spouse,Black,Female,50,>50K,NA,
35.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
26.0,13,Never-married,White,?,40,>50K,NA,
51.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
39.0,9,Married-civ-spouse,White,Male,40,>50K,NA,
25.0,13,Married-civ-spouse,White,Male,35,<=50K,NA,
61.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
49.0,9,Divorced,White,Female,40,<=50K,NA,
52.0,9,Married-civ-spouse,White,Male,55,<=50K,NA,
74.0,13,Widowed,Other,Female,35,<=50K,NA,
50.0,9,Divorced,Black,Male,40,<=50K,NA,
29.0,13,Never-married,White,Female,35,>50K,NA,
76.0,4,Widowed,White,Male,30,<=50K,NA,
19.0,9,Never-married,White,Female,15,<=50K,NA,
25.0,9,Married-civ-spouse,White,Male,40,<=50K,NA,
45.0,9,Divorced,White,Female,40,<=50K,NA,
34.0,12,Divorced,White,Female,35,<=50K,NA,
20.0,10,Never-married,White,Female,16,<=50K,NA,
66.0,14,Widowed,White,?,6,<=50K,NA,
63.0,13,Married-civ-spouse,Black,Female,45,<=50K,NA,
27.0,10,Married-civ-spouse,White,?,40,<=50K,NA,
41.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
23.0,9,Never-married,White,Female,40,<=50K,NA,
37.0,10,Divorced,Black,Female,40,<=50K,NA,
31.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
33.0,10,Married-civ-spouse,White,Male,4,<=50K,NA,
28.0,12,Never-married,White,Male,20,<=50K,NA,
70.0,9,Widowed,White,Female,20,<=50K,NA,
35.0,10,Divorced,White,Female,40,<=50K,NA,
41.0,12,Married-civ-spouse,White,Male,75,>50K,NA,
17.0,7,Never-married,White,Female,12,<=50K,NA,
41.0,13,Married-civ-spouse,Black,Female,40,>50K,NA,
44.0,11,Divorced,White,Male,45,<=50K,NA,
24.0,9,Never-married,Black,Male,40,<=50K,NA,
38.0,11,Divorced,White,Female,40,<=50K,NA,
62.0,9,Divorced,Black,Female,35,<=50K,NA,
27.0,9,Married-civ-spouse,White,Male,38,<=50K,NA,
59.0,10,Married-civ-spouse,White,Female,40,>50K,NA,
35.0,14,Married-civ-spouse,White,Male,40,<=50K,NA,
38.0,9,Separated,Black,Female,32,<=50K,NA,
28.0,10,Never-married,White,Female,50,<=50K,NA,
28.0,9,Never-married,White,Female,38,<=50K,NA,
59.0,5,Married-civ-spouse,White,Male,40,<=50K,NA,
42.0,10,Separated,White,Female,40,<=50K,NA,
54.0,14,Never-married,White,Female,32,>50K,NA,
39.0,9,Married-civ-spouse,White,Male,45,<=50K,NA,
41.0,13,Married-civ-spouse,White,Male,40,<=50K,NA,
62.0,10,Separated,White,Female,33,<=50K,NA,
58.0,9,Divorced,White,Female,40,<=50K,NA,
43.0,9,Divorced,White,Male,40,<=50K,NA,
67.0,10,Married-civ-spouse,White,Male,40,<=50K,NA,
31.0,9,Divorced,White,Female,40,<=50K,NA,
51.0,14,Married-civ-spouse,White,Female,70,>50K,NA,
54.0,13,Never-married,Black,Female,36,<=50K,NA,
20.0,10,Never-married,White,Male,70,<=50K,NA,
35.0,10,Married-civ-spouse,White,Male,40,>50K,NA,
22.0,9,Never-married,White,Female,36,<=50K,NA,
38.0,13,Divorced,White,Male,60,<=50K,NA,
